repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
kubernetes,taoyounger,26,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,liyuerich,34,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,dastonzerg,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,hhhhappy,1,['comment_authors'],False,True,False,True
kubernetes,a-hilaly,19,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,aleskandro,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,johanoskarsson,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,timofurrer,1,['author'],False,False,False,False
kubernetes,milesbxf,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Icarus9913,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,devilcrises,6,"['comment_authors', 'author']",False,False,False,False
kubernetes,boglarkla,1,['author'],False,False,False,False
kubernetes,ohDaddyPlease,1,['author'],False,False,False,False
kubernetes,Jr-Einstein,1,['author'],False,False,False,False
kubernetes,deveshgoyal1000,5,"['comment_authors', 'author']",False,False,False,False
kubernetes,CoderTH,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,yyzxw,5,"['comment_authors', 'author']",False,False,False,False
kubernetes,champly,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,aplex,1,['author'],False,False,False,False
kubernetes,mojh7,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,elezar,22,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,poneding,5,"['comment_authors', 'author']",False,False,False,False
kubernetes,SerikiAyodele,1,['comment_authors'],False,True,False,True
kubernetes,luckymrwang,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,seantywork,6,"['comment_authors', 'author']",False,False,False,False
kubernetes,fgksgf,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,cchapla,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,j0rGeT,1,['author'],False,False,False,False
kubernetes,BloodyIron,1,['comment_authors'],False,True,False,True
kubernetes,mkowalski,15,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,dv0gt,2,"['comment_authors', 'author']",False,False,False,False
