repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
scikit-learn,luk-f-a,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,maxstrobel,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,romankarski,1,['author'],False,False,False,False
scikit-learn,fcomitani,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,lopeLH,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,kausiala,1,['comment_authors'],False,True,False,True
scikit-learn,david-cortes,9,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,nxorable,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,Robinspecteur,1,['author'],False,False,False,False
scikit-learn,dirkpadfield,2,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,matthieu-pa,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,ADEscobar,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,s0,1,['comment_authors'],False,True,False,True
scikit-learn,vishaalkapoor,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,mayankshah37,1,['author'],False,False,False,False
scikit-learn,kjacks21,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,connorbrinton,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,srcole,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,walk-to-work,2,['author'],False,False,False,False
scikit-learn,AlJohri,1,['author'],False,False,False,False
scikit-learn,vruusmann,1,['review_comment_authors'],False,True,False,True
scikit-learn,fferrin,9,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,JesseLivezey,1,['review_comment_authors'],False,True,False,True
scikit-learn,bharatr21,48,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,LakshKD,11,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,HanGuo97,1,['author'],False,False,False,False
scikit-learn,TheXu,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,algo-circle,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,daniel-cortez-stevenson,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,Arjannikov,1,['comment_authors'],False,True,False,True
scikit-learn,MLopez-Ibanez,2,['author'],False,False,False,False
scikit-learn,albertotb,5,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,vaibhavmehrotraml,2,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,SandroCasagrande,2,['author'],False,False,False,False
scikit-learn,rajdeepd,5,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mgaido91,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,jojordan3,1,['author'],False,False,False,False
scikit-learn,peterjc,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,rxp90,1,['author'],False,False,False,False
scikit-learn,dumbPy,1,['author'],False,False,False,False
scikit-learn,kykosic,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,pepicello,1,['comment_authors'],False,True,False,True
scikit-learn,mjbommar,1,['comment_authors'],False,True,False,True
scikit-learn,tuomijal,1,['comment_authors'],False,True,False,True
scikit-learn,svenstehle,13,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mickeygousset,2,['comment_authors'],False,True,False,True
scikit-learn,maikia,68,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,ggangesh,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,hhu-luqi,1,['author'],False,False,False,False
scikit-learn,corona10,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,btel,13,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,bellet,6,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,vene,11,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,thibsej,6,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,robintibor,3,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,SSaishruthi,1,['comment_authors'],False,True,False,True
scikit-learn,sdpython,13,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,ajing,2,['comment_authors'],False,True,False,True
scikit-learn,schabi88,1,['comment_authors'],False,True,False,True
scikit-learn,RNAer,1,['comment_authors'],False,True,False,True
scikit-learn,pcerda,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,pinjutien,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,jeromedockes,45,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,marineLM,1,['author'],False,False,False,False
scikit-learn,praths007,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mbatoul,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,gfournier,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,TwsThomas,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,wamuir,1,['comment_authors'],False,True,False,True
scikit-learn,Kulbear,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,NaoyaIijima,1,['author'],False,False,False,False
scikit-learn,OFlanagan,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,agile-infotelligence,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,ClemDoum,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,moibra,1,['author'],False,False,False,False
scikit-learn,scouvreur,23,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,pimdh,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,ryan-deak-zefr,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,catapulta,1,['comment_authors'],False,True,False,True
scikit-learn,bendmaster,1,['author'],False,False,False,False
scikit-learn,zenogantner,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,dpwe,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,maftabali,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,ewurch,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,falaktheoptimist,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,HunterMcGushion,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,xinyuliu12,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Thomasillo,1,['comment_authors'],False,True,False,True
scikit-learn,christopherchoe,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,michaelshiyu,1,['author'],False,False,False,False
scikit-learn,okz12,12,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,maxnoe,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,KevinMMendez,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,Afei99357,1,['comment_authors'],False,True,False,True
scikit-learn,cjc77,1,['comment_authors'],False,True,False,True
scikit-learn,pikakolendo02,1,['comment_authors'],False,True,False,True
scikit-learn,smk508,1,['comment_authors'],False,True,False,True
scikit-learn,yuanx749,38,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,dtzhz,1,['review_comment_authors'],False,True,False,True
scikit-learn,tomguluson92,1,['author'],False,False,False,False
scikit-learn,pmarko1711,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,usul83,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,MohammedKhandwawala,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,css459,1,['author'],False,False,False,False
scikit-learn,peay,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,joybh98,1,['author'],False,False,False,False
scikit-learn,mani2106,13,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,aarmey,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,mwestt,1,['author'],False,False,False,False
scikit-learn,nicoladimauro,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,aditya1702,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,kfrncs,2,['author'],False,False,False,False
scikit-learn,RayOnFire,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,mabdelaal86,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,sunmengbo,1,['author'],False,False,False,False
scikit-learn,joseortiz3,5,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,c56pony,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,jarrodmillman,6,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,jfbeaumont,1,['author'],False,False,False,False
scikit-learn,mayer79,6,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,boyuanmike,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,Masstran,1,['author'],False,False,False,False
scikit-learn,yc2311,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,Sean16SYSU,4,"['author', 'comment_authors']",False,False,False,False
scikit-learn,orestisfl,1,['author'],False,False,False,False
scikit-learn,arthurpaulino,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,rlms,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,jeromebedard12,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,kevin1kevin1k,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,therickli,1,['author'],False,False,False,False
scikit-learn,hcho3,1,['comment_authors'],False,True,False,True
scikit-learn,ychervonyi,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,NitroFrench,1,['comment_authors'],False,True,False,True
scikit-learn,cerlymarco,1,['comment_authors'],False,True,False,True
scikit-learn,edelserg,1,['comment_authors'],False,True,False,True
scikit-learn,rivershah,1,['comment_authors'],False,True,False,True
scikit-learn,Iicolan,1,['comment_authors'],False,True,False,True
scikit-learn,MarianodelRio,1,['comment_authors'],False,True,False,True
scikit-learn,MarjoleindeWith,1,['comment_authors'],False,True,False,True
scikit-learn,cab938,1,['comment_authors'],False,True,False,True
scikit-learn,hanshupe,1,['comment_authors'],False,True,False,True
scikit-learn,Scowley4,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,XavierSATTLER,9,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
