pr_number,created_at,author,merged,review_count,comment_count,approvals
15798,2019-01-07T18:42:43Z,t-vi,False,2,0,1
15796,2019-01-07T17:00:34Z,zou3519,False,3,2,1
15795,2019-01-07T16:16:12Z,ssnl,False,2,0,1
15791,2019-01-07T13:04:21Z,albanD,False,2,0,1
15787,2019-01-07T08:53:24Z,xiaomengy,False,1,0,1
15784,2019-01-07T07:37:10Z,ezyang,False,2,0,1
15782,2019-01-07T05:52:39Z,ezyang,False,3,2,1
15775,2019-01-07T01:27:23Z,jspark1105,False,0,0,0
15772,2019-01-06T13:23:38Z,bombs-kim,False,2,0,1
15769,2019-01-06T07:17:53Z,peterjc123,False,2,0,1
15766,2019-01-06T05:41:36Z,ngimel,False,3,0,1
15765,2019-01-06T04:43:12Z,resistor,False,2,0,1
15761,2019-01-06T01:24:52Z,jspark1105,False,0,0,0
15759,2019-01-05T18:56:00Z,jspark1105,False,0,0,0
15758,2019-01-05T18:44:13Z,jspark1105,False,0,0,0
15756,2019-01-05T15:51:29Z,jayleverett,False,4,6,2
15753,2019-01-05T07:58:01Z,xkszltl,False,6,15,1
15751,2019-01-05T00:54:16Z,duc0,False,2,1,1
15750,2019-01-05T00:09:33Z,mruberry,False,3,3,1
15748,2019-01-04T21:45:43Z,eellison,False,4,3,2
15747,2019-01-04T21:39:29Z,mruberry,False,2,0,1
15746,2019-01-04T21:29:37Z,BoboTiG,False,2,0,1
15745,2019-01-04T21:17:51Z,eellison,False,2,0,1
15744,2019-01-04T21:15:17Z,driazati,False,2,0,1
15743,2019-01-04T20:58:49Z,jerryzh168,False,2,6,1
15742,2019-01-04T19:36:04Z,iotamudelta,False,2,0,1
15741,2019-01-04T19:30:13Z,srush,False,4,3,1
15740,2019-01-04T19:26:41Z,zrphercule,False,2,0,1
15739,2019-01-04T18:30:59Z,houseroad,False,0,0,0
15737,2019-01-04T17:29:12Z,mrshenli,False,4,10,1
15736,2019-01-04T17:28:23Z,yf225,False,2,0,1
15733,2019-01-04T14:20:36Z,BoboTiG,False,2,0,1
15732,2019-01-04T13:19:45Z,surgan12,False,0,0,0
15731,2019-01-04T13:19:24Z,andersenchen,False,2,30,0
15726,2019-01-04T07:29:51Z,gujinghui,False,3,4,1
15725,2019-01-04T05:18:18Z,jspark1105,False,0,0,0
15724,2019-01-04T02:59:42Z,yf225,False,2,6,0
15723,2019-01-04T01:57:40Z,jspark1105,False,0,0,0
15722,2019-01-04T01:48:51Z,goldsborough,False,2,0,1
15721,2019-01-04T01:29:53Z,driazati,False,2,1,1
15719,2019-01-04T00:43:39Z,andersenchen,False,0,0,0
15718,2019-01-04T00:35:25Z,suo,False,0,0,0
15717,2019-01-03T23:36:43Z,goldsborough,False,3,2,1
15715,2019-01-03T22:47:11Z,andersenchen,False,0,0,0
15713,2019-01-03T22:40:19Z,malfet,False,0,0,0
15712,2019-01-03T22:06:13Z,ashishfarmer,False,2,0,1
15710,2019-01-03T21:31:20Z,anderspapitto,False,3,8,0
15708,2019-01-03T20:01:23Z,jspark1105,False,0,0,0
15707,2019-01-03T19:50:31Z,zrphercule,False,3,2,1
15706,2019-01-03T18:41:56Z,syed-ahmed,False,0,0,0
15705,2019-01-03T17:51:43Z,suo,False,0,0,0
15704,2019-01-03T17:34:01Z,vishwakftw,False,3,2,1
15703,2019-01-03T17:28:45Z,kmatzen,False,3,3,0
15701,2019-01-03T17:17:32Z,goldsborough,False,2,0,1
15697,2019-01-03T12:08:47Z,sgolodetz,False,3,0,2
15694,2019-01-03T08:37:10Z,ezyang,False,2,0,1
15693,2019-01-03T08:22:19Z,suo,False,2,0,1
15692,2019-01-03T07:47:41Z,dzhulgakov,False,3,7,1
15691,2019-01-03T04:40:28Z,vishwakftw,False,2,0,1
15690,2019-01-03T04:02:12Z,zdevito,False,3,2,1
15689,2019-01-03T03:43:33Z,mrshenli,False,2,0,1
15688,2019-01-03T03:15:49Z,pjh5,False,2,2,1
15686,2019-01-03T01:40:45Z,ailzhang,False,3,1,2
15685,2019-01-03T01:39:44Z,jianyuh,False,0,0,0
15684,2019-01-03T01:03:53Z,teng-li,False,3,0,2
15680,2019-01-02T21:49:34Z,zdevito,False,2,0,1
15679,2019-01-02T21:36:58Z,lhuang04,False,2,30,0
15677,2019-01-02T21:12:47Z,spandantiwari,False,2,0,1
15675,2019-01-02T20:13:19Z,suo,False,2,0,1
15673,2019-01-02T19:32:53Z,pjh5,False,2,0,1
15672,2019-01-02T19:30:40Z,suo,False,2,0,1
15670,2019-01-02T19:17:04Z,ErickLuo90,False,0,0,0
15668,2019-01-02T18:50:55Z,mcarilli,False,2,1,1
15667,2019-01-02T18:39:28Z,gchanan,False,2,0,1
15665,2019-01-02T16:57:47Z,ssnl,False,2,0,1
15664,2019-01-02T16:40:31Z,elad663,False,2,0,1
15663,2019-01-02T16:27:56Z,ggoossen,False,1,0,1
15660,2019-01-02T15:40:28Z,rtarquini,False,2,0,1
15659,2019-01-02T14:00:50Z,mrshenli,False,3,3,1
15657,2019-01-02T07:46:40Z,suo,False,2,0,1
15656,2019-01-02T07:41:55Z,suo,False,3,6,1
15654,2019-01-02T06:27:24Z,Youngseok0001,False,3,0,2
15653,2019-01-02T03:57:09Z,ngimel,False,4,2,1
15651,2019-01-02T01:42:48Z,xiaomengy,False,1,1,1
15649,2019-01-01T15:19:37Z,kiendang,False,3,0,2
15648,2019-01-01T03:17:25Z,Erotemic,False,2,3,0
15646,2019-01-01T01:05:41Z,Erotemic,False,2,0,1
